,county,state_y,median_family_income,1p0c,1p1c,1p2c,1p3c,1p4c,2p0c,2p1c,2p2c,2p3c,2p4c,median_family_cost,income_cost_diff,state,county_name,totalvotes,DEMOCRAT,GREEN,LIBERTARIAN,OTHER,REPUBLICAN,county_fips,State,Abv
2158,Pike,Alabama,58535.24609375,6120.0,8100.0,8100.0,10620.0,10620.0,6912.0,8100.0,8100.0,10620.0,10620.0,8100.0,50435.24609375,Alabama,Pike,13841,0.40719601184885484,0.0,0.0,0.011776605736579727,0.5810273824145654,01109,Alabama,AL
2159,Pike,Arkansas,53168.02734375,6732.0,7848.0,7848.0,10248.0,10248.0,6888.0,7848.0,7848.0,10248.0,10248.0,7848.0,45320.02734375,Arkansas,Pike,4246,0.15167216203485634,0.0009420631182289214,0.009656146961846444,0.008949599623174752,0.8287800282618936,05109,Arkansas,AR
2160,Pike,Georgia,82986.0234375,8677.43256,10120.82448,10120.82448,12734.304,12734.304,8882.41188,10120.82448,10120.82448,12734.304,12734.304,10120.82448,72865.1989575,Georgia,Pike,10720,0.14039179104477612,0.0,0.008208955223880597,0.0,0.8513992537313433,13231,Georgia,GA
2161,Pike,Illinois,64211.5390625,6336.0,8400.0,8400.0,10452.0,10452.0,6372.0,8400.0,8400.0,10452.0,10452.0,8400.0,55811.5390625,Illinois,Pike,7949,0.18669014970436532,0.001887029815071078,0.013838218643854573,0.0010064159013712416,0.7965781859353378,17149,Illinois,IL
2162,Pike,Indiana,64805.046875,6144.0,8784.0,8784.0,12180.0,12180.0,7560.0,8784.0,8784.0,12180.0,12180.0,8784.0,56021.046875,Indiana,Pike,6220,0.227491961414791,0.0,0.018167202572347267,0.0,0.7543408360128617,18125,Indiana,IN
2163,Pike,Kentucky,45432.9453125,6792.0,8532.0,8532.0,10608.0,10608.0,6792.0,8532.0,8532.0,10608.0,10608.0,8532.0,36900.9453125,Kentucky,Pike,25368,0.19165878271838538,0.0,0.006070640176600441,0.002877641122674235,0.79939293598234,21195,Kentucky,KY
2164,Pike,Mississippi,44587.8671875,6600.0,8424.0,8424.0,10968.0,10968.0,7164.0,8424.0,8424.0,10968.0,10968.0,8424.0,36163.8671875,Mississippi,Pike,17342,0.49855841310114174,0.0010379425671779494,0.005247376311844078,0.006227655403067697,0.48892861261676857,28113,Mississippi,MS
2165,Pike,Missouri,60606.35546875,5820.0,8436.0,8436.0,10488.0,10488.0,6396.0,8436.0,8436.0,10488.0,10488.0,8436.0,52170.35546875,Missouri,Pike,7695,0.22313190383365822,0.0024691358024691358,0.012085769980506823,0.0003898635477582846,0.7619233268356075,29163,Missouri,MO
2166,Pike,Ohio,59042.49609375,6576.0,8808.0,8808.0,11748.0,11748.0,7260.0,8808.0,8808.0,11748.0,11748.0,8808.0,50234.49609375,Ohio,Pike,12412,0.250563970351273,0.0,0.009909764743796326,0.0017724782468578795,0.7377537866580728,39131,Ohio,OH
2167,Pike,Pennsylvania,82317.5625,12408.0,16248.0,16248.0,23256.0,23256.0,12492.0,16248.0,16248.0,23256.0,23256.0,16248.0,66069.5625,Pennsylvania,Pike,32554,0.3999201327025865,0.0,0.00989125760275235,0.0,0.5901886096946611,42103,Pennsylvania,PA
2168,Pima,Arizona,68517.0234375,7596.0,11508.0,11508.0,16464.0,16464.0,8736.0,11508.0,11508.0,16464.0,16464.0,11508.0,57009.0234375,Arizona,Pima,520397,0.5860544930120658,0.0,0.014715688214958963,0.0,0.39922981877297525,04019,Arizona,AZ
2169,Pinal,Arizona,68271.609375,10607.77368,14223.2844,14223.2844,20067.2244,20067.2244,11733.35748,14223.2844,14223.2844,20067.2244,20067.2244,14223.2844,54048.324974999996,Arizona,Pinal,184974,0.4060354428189908,0.0,0.015088607047476943,0.0,0.5788759501335323,04021,Arizona,AZ
2170,Pine,Minnesota,68106.2890625,6372.0,9660.0,9660.0,12480.0,12480.0,7332.0,9660.0,9660.0,12480.0,12480.0,9660.0,58446.2890625,Minnesota,Pine,16001,0.33866633335416535,0.0031873007937003937,0.010499343791013062,0.0066870820573714145,0.6409599400037498,27115,Minnesota,MN
2171,Pinellas,Florida,74353.5,11831.17968,15204.6816,15204.6816,19750.5336,19750.5336,12441.2808,15204.6816,15204.6816,19750.5336,19750.5336,15204.6816,59148.818400000004,Florida,Pinellas,559715,0.49569870380461484,0.0016294006771303252,0.0076253093092020045,0.001565082229348865,0.493481503979704,12103,Florida,FL
2172,Pipestone,Minnesota,71229.8984375,5808.0,8808.0,8808.0,12048.0,12048.0,7632.0,8808.0,8808.0,12048.0,12048.0,8808.0,62421.8984375,Minnesota,Pipestone,4940,0.26437246963562755,0.0024291497975708503,0.005060728744939271,0.008906882591093117,0.7192307692307692,27117,Minnesota,MN
2173,Piscataquis,Maine,53760.50390625,5808.0,8808.0,8808.0,12132.0,12132.0,7416.0,8808.0,8808.0,12132.0,12132.0,8808.0,44952.50390625,Maine,Piscataquis,9996,0.3518407362945178,0.006002400960384154,0.017306922769107645,0.010304121648659464,0.6145458183273309,23021,Maine,ME
2174,Pitkin,Colorado,99759.234375,13548.0,20532.0,20532.0,27744.0,27744.0,15576.0,20532.0,20532.0,27744.0,27744.0,20532.0,79227.234375,Colorado,Pitkin,11957,0.7517772016392071,0.0034289537509408713,0.007861503721669315,0.004432549970728444,0.2324997909174542,08097,Colorado,CO
2175,Pitt,North Carolina,65777.453125,8400.0,10476.0,10476.0,14664.0,14664.0,8448.0,10476.0,10476.0,14664.0,14664.0,10476.0,55301.453125,North Carolina,Pitt,87573,0.5395726993479726,0.002397999383371587,0.009089559567446587,0.003802541879346374,0.4451371998218629,37147,North Carolina,NC
2176,Pittsburg,Oklahoma,61718.40625,6960.0,9228.0,9228.0,11472.0,11472.0,7008.0,9228.0,9228.0,11472.0,11472.0,9228.0,52490.40625,Oklahoma,Pittsburg,17924,0.21022093282749385,0.0,0.01104664137469315,0.005969649631778621,0.7727627761660344,40121,Oklahoma,OK
2177,Pittsylvania,Virginia,58802.21875,5833.10088,8700.00732,8700.00732,11492.4492,11492.4492,6602.57376,8700.00732,8700.00732,11492.4492,11492.4492,8700.00732,50102.211429999996,Virginia,Pittsylvania,34227,0.295526923189295,0.0,0.008326759575773512,0.00222046922020627,0.6939258480147252,51143,Virginia,VA
2178,Piute,Utah,59536.40234375,6228.0,8808.0,8808.0,12600.0,12600.0,6972.0,8808.0,8808.0,12600.0,12600.0,8808.0,50728.40234375,Utah,Piute,871,0.09873708381171067,0.0,0.008036739380022962,0.0057405281285878304,0.8874856486796785,49031,Utah,UT
2179,Placer,California,111357.234375,15206.6964,21447.18,21447.18,30700.3128,30700.3128,17042.976,21447.18,21447.18,30700.3128,30700.3128,21447.18,89910.054375,California,Placer,235084,0.4545992070919331,0.003313709142264042,0.016793997039356145,0.004253798642187474,0.5210392880842593,06061,California,CA
2180,Plaquemines,Louisiana,68485.1875,11834.98464,16414.2732,16414.2732,21210.15,21210.15,13908.0408,16414.2732,16414.2732,21210.15,21210.15,16414.2732,52070.914300000004,Louisiana,Plaquemines,11014,0.30996913019792993,0.0,0.009351734156528055,0.007717450517523153,0.6729616851280189,22075,Louisiana,LA
2181,Platte,Missouri,100689.5390625,9294.19488,12981.3588,12981.3588,17342.3832,17342.3832,10896.20364,12981.3588,12981.3588,17342.3832,17342.3832,12981.3588,87708.1802625,Missouri,Platte,57270,0.4745765671381177,0.003177929107735289,0.01574995634712764,0.001571503404924044,0.5049240440020953,29165,Missouri,MO
2182,Platte,Nebraska,80117.078125,6348.0,9624.0,9624.0,12948.0,12948.0,7308.0,9624.0,9624.0,12948.0,12948.0,9624.0,70493.078125,Nebraska,Platte,15673,0.2080010208639061,0.0,0.014483506667517387,0.0,0.7775154724685766,31141,Nebraska,NE
2183,Platte,Wyoming,69560.2734375,6636.0,8808.0,8808.0,12024.0,12024.0,6684.0,8808.0,8808.0,12024.0,12024.0,8808.0,60752.2734375,Wyoming,Platte,4963,0.17932701994761233,0.0,0.01309691718718517,0.02216401370139029,0.7854120491638122,56031,Wyoming,WY
2184,Pleasants,West Virginia,72961.125,6552.0,8112.0,8112.0,10788.0,10788.0,6600.0,8112.0,8112.0,10788.0,10788.0,8112.0,64849.125,West Virginia,Pleasants,3491,0.20022916069894015,0.00429676310512747,0.010025780578630765,0.0,0.7854482956173017,54073,West Virginia,WV
2185,Plumas,California,76149.421875,7416.0,11244.0,11244.0,15816.0,15816.0,8664.0,11244.0,11244.0,15816.0,15816.0,11244.0,64905.421875,California,Plumas,11260,0.4050621669626998,0.0034635879218472467,0.013587921847246892,0.005506216696269982,0.572380106571936,06063,California,CA
2186,Plymouth,Iowa,82945.984375,5664.0,8580.0,8580.0,12276.0,12276.0,7104.0,8580.0,8580.0,12276.0,12276.0,8580.0,74365.984375,Iowa,Plymouth,14188,0.24626444882999718,0.000916267268113899,0.007893994925288977,0.0038060332675500423,0.7411192557090499,19149,Iowa,IA
2187,Plymouth,Massachusetts,112621.25,14310.1968,20092.77,20092.77,25147.6872,25147.6872,16043.376,20092.77,20092.77,25147.6872,25147.6872,20092.77,92528.48,Massachusetts,Plymouth,303870,0.5713956626188831,0.004357126402738013,0.01418369697568039,0.011119886793694671,0.39894362720900384,25023,Massachusetts,MA
2188,Pocahontas,Iowa,74414.0859375,6228.0,8580.0,8580.0,10668.0,10668.0,6516.0,8580.0,8580.0,10668.0,10668.0,8580.0,65834.0859375,Iowa,Pocahontas,3823,0.24404917603975934,0.000523149359142035,0.009678263144127649,0.004969918911849333,0.7407794925451217,19151,Iowa,IA
2189,Pocahontas,West Virginia,57034.02734375,6120.0,8112.0,8112.0,11604.0,11604.0,6156.0,8112.0,8112.0,11604.0,11604.0,8112.0,48922.02734375,West Virginia,Pocahontas,4008,0.26122754491017963,0.0054890219560878245,0.010978043912175649,0.0,0.7223053892215568,54075,West Virginia,WV
2190,Poinsett,Arkansas,50856.640625,5916.0,7848.0,7848.0,9792.0,9792.0,5952.0,7848.0,7848.0,9792.0,9792.0,7848.0,43008.640625,Arkansas,Poinsett,7521,0.18933652439835127,0.0013296104241457252,0.005318441696582901,0.017151974471479856,0.7868634490094403,05111,Arkansas,AR
2191,Pointe Coupee,Louisiana,59523.05078125,8574.37872,10939.35204,10939.35204,13930.6656,13930.6656,9243.91404,10939.35204,10939.35204,13930.6656,13930.6656,10939.35204,48583.69874125,Louisiana,Pointe Coupee,12371,0.37854660092151,0.0,0.00759841564950287,0.0073559130223910755,0.6064990704065961,22077,Louisiana,LA
2192,Polk,Arkansas,45495.58203125,5172.0,7848.0,7848.0,9756.0,9756.0,6300.0,7848.0,7848.0,9756.0,9756.0,7848.0,37647.58203125,Arkansas,Polk,8490,0.14676089517078916,0.001177856301531213,0.00977620730270907,0.013663133097762074,0.8286219081272085,05113,Arkansas,AR
2193,Polk,Florida,60077.5390625,9528.0,12276.0,12276.0,16500.0,16500.0,9588.0,12276.0,12276.0,16500.0,16500.0,12276.0,47801.5390625,Florida,Polk,343256,0.42256799589810523,0.001238142960356119,0.007559955252056774,0.0017508798098212412,0.5668830260796607,12105,Florida,FL
2194,Polk,Georgia,58134.78515625,6504.0,8628.0,8628.0,11136.0,11136.0,6552.0,8628.0,8628.0,11136.0,11136.0,8628.0,49506.78515625,Georgia,Polk,17399,0.21024196792919134,0.0,0.008736134260589688,0.0,0.781021897810219,13233,Georgia,GA
2195,Polk,Iowa,85704.0390625,7255.86324,10764.4548,10764.4548,14702.67,14702.67,8807.28072,10764.4548,10764.4548,14702.67,14702.67,10764.4548,74939.5842625,Iowa,Polk,258755,0.565206469440204,0.0018820892349906283,0.012838399257985352,0.004374794689957682,0.4156982473768623,19153,Iowa,IA
2196,Polk,Minnesota,84836.3671875,6651.73164,9427.7358,9427.7358,13495.6476,13495.6476,7409.7942,9427.7358,9427.7358,13495.6476,13495.6476,9427.7358,75408.6313875,Minnesota,Polk,15594,0.34878799538283956,0.0018596896242144415,0.007887649095806078,0.008849557522123894,0.632615108375016,27119,Minnesota,MN
2197,Polk,Missouri,53915.5546875,6300.0,8352.0,8352.0,10752.0,10752.0,6336.0,8352.0,8352.0,10752.0,10752.0,8352.0,45563.5546875,Missouri,Polk,15064,0.19151619755708976,0.0014604354753053638,0.01845459373340414,0.0019251194901752523,0.7866436537440255,29167,Missouri,MO
2198,Polk,Nebraska,79611.875,5808.0,8808.0,8808.0,12084.0,12084.0,6816.0,8808.0,8808.0,12084.0,12084.0,8808.0,70803.875,Nebraska,Polk,2879,0.18409169850642584,0.0,0.020145883987495658,0.0,0.7957624175060785,31143,Nebraska,NE
2199,Polk,North Carolina,61574.65234375,7512.0,9216.0,9216.0,11460.0,11460.0,7560.0,9216.0,9216.0,11460.0,11460.0,9216.0,52358.65234375,North Carolina,Polk,12358,0.36559313804822785,0.0018611425797054539,0.00695905486324648,0.0033986081890273506,0.6221880563197928,37149,North Carolina,NC
2200,Polk,Oregon,78809.9296875,9648.60504,13215.4452,13215.4452,18910.2984,18910.2984,10108.062,13215.4452,13215.4452,18910.2984,18910.2984,13215.4452,65594.4844875,Oregon,Polk,48291,0.47456047710753557,0.004390051976558779,0.02031434428775548,0.009297798761674018,0.49143732786647615,41053,Oregon,OR
2201,Polk,Tennessee,56055.4609375,5772.31752,8755.39968,8755.39968,11372.32692,11372.32692,6644.62644,8755.39968,8755.39968,11372.32692,11372.32692,8755.39968,47300.0612575,Tennessee,Polk,8360,0.1784688995215311,0.0,0.0,0.00909090909090909,0.8124401913875599,47139,Tennessee,TN
2202,Polk,Texas,59630.8671875,6432.0,9084.0,9084.0,12780.0,12780.0,7872.0,9084.0,9084.0,12780.0,12780.0,9084.0,50546.8671875,Texas,Polk,24186,0.22273215910030597,0.0020673116679070535,0.007070205904242123,0.00020673116679070536,0.7679235921607541,48373,Texas,TX
2203,Polk,Wisconsin,73691.1953125,6600.0,10008.0,10008.0,12576.0,12576.0,7596.0,10008.0,10008.0,12576.0,12576.0,10008.0,63683.1953125,Wisconsin,Polk,26371,0.35531455007394486,0.0004171248720185052,0.010959008001213454,0.0034128398619695877,0.6298964771908536,55095,Wisconsin,WI
2204,Pondera,Montana,66244.65625,6168.0,8808.0,8808.0,12600.0,12600.0,7632.0,8808.0,8808.0,12600.0,12600.0,8808.0,57436.65625,Montana,Pondera,2995,0.30150250417362273,0.0,0.02036727879799666,0.0,0.6781302170283806,30073,Montana,MT
2205,Pontotoc,Mississippi,55368.515625,5688.0,8208.0,8208.0,10452.0,10452.0,6228.0,8208.0,8208.0,10452.0,10452.0,8208.0,47160.515625,Mississippi,Pontotoc,14361,0.18202075064410556,0.0011837615764918878,0.007172202492862614,0.005361743611169138,0.8042615416753708,28115,Mississippi,MS
2206,Pontotoc,Oklahoma,65150.05859375,6792.0,8940.0,8940.0,11736.0,11736.0,6828.0,8940.0,8940.0,11736.0,11736.0,8940.0,56210.05859375,Oklahoma,Pontotoc,15320,0.268733681462141,0.0,0.01703655352480418,0.008942558746736292,0.7052872062663186,40123,Oklahoma,OK
2207,Pope,Arkansas,56290.60546875,5844.0,8208.0,8208.0,11628.0,11628.0,6228.0,8208.0,8208.0,11628.0,11628.0,8208.0,48082.60546875,Arkansas,Pope,24432,0.2362475442043222,0.0022102161100196463,0.009823182711198428,0.011665029469548133,0.7400540275049116,05115,Arkansas,AR
2208,Pope,Illinois,65948.9296875,5712.0,8400.0,8400.0,10884.0,10884.0,7368.0,8400.0,8400.0,10884.0,10884.0,8400.0,57548.9296875,Illinois,Pope,2175,0.19908045977011493,0.0018390804597701149,0.0073563218390804595,0.0,0.7917241379310345,17151,Illinois,IL
2209,Pope,Minnesota,81069.96875,6084.0,8808.0,8808.0,11928.0,11928.0,6684.0,8808.0,8808.0,11928.0,11928.0,8808.0,72261.96875,Minnesota,Pope,7022,0.3527485046995158,0.0022785531187695814,0.007974935915693534,0.007974935915693534,0.6290230703503276,27121,Minnesota,MN
2210,Portage,Ohio,77102.3125,7033.3674,10550.05152,10550.05152,13283.8692,13283.8692,8251.15944,10550.05152,10550.05152,13283.8692,13283.8692,10550.05152,66552.26097999999,Ohio,Portage,82872,0.43031421951925863,0.0,0.010932522444251375,0.003801042571676803,0.5549522154648132,39133,Ohio,OH
2211,Portage,Wisconsin,81541.28125,6792.0,9384.0,9384.0,12096.0,12096.0,7404.0,9384.0,9384.0,12096.0,12096.0,9384.0,72157.28125,Wisconsin,Portage,40603,0.5031155333349753,0.0007634903824840529,0.01576238208999335,0.005048888013200995,0.47530970617934637,55097,Wisconsin,WI
2212,Porter,Indiana,88405.6171875,7643.46312,11584.42824,11584.42824,14408.3676,14408.3676,9400.58124,11584.42824,11584.42824,14408.3676,14408.3676,11584.42824,76821.1889475,Indiana,Porter,86509,0.45944352610711026,0.0007629264007213123,0.019142516963552927,0.00038146320036065614,0.5202695673282549,18127,Indiana,IN
2213,Posey,Indiana,80211.546875,6346.73652,8983.23708,8983.23708,11768.57148,11768.57148,7122.80268,8983.23708,8983.23708,11768.57148,11768.57148,8983.23708,71228.309795,Indiana,Posey,13236,0.2879268661226957,0.0001511030522816561,0.016168026594137203,0.00022665457842248413,0.695527349652463,18129,Indiana,IN
2214,Pottawatomie,Kansas,80885.140625,7822.17552,9922.6758,9922.6758,13160.9472,13160.9472,7876.87572,9922.6758,9922.6758,13160.9472,13160.9472,9922.6758,70962.464825,Kansas,Pottawatomie,13083,0.25322938164029657,0.0,0.02430635175418482,0.0,0.7224642666055187,20149,Kansas,KS
2215,Pottawatomie,Oklahoma,61997.703125,6228.0,9024.0,9024.0,11808.0,11808.0,6936.0,9024.0,9024.0,11808.0,11808.0,9024.0,52973.703125,Oklahoma,Pottawatomie,28185,0.2581160191591272,0.0,0.015291821891076814,0.008479687777186447,0.7181124711726096,40125,Oklahoma,OK
2216,Pottawattamie,Iowa,75942.0,7553.67996,10727.31228,10727.31228,14400.9012,14400.9012,8673.1458,10727.31228,10727.31228,14400.9012,14400.9012,10727.31228,65214.68772,Iowa,Pottawattamie,45744,0.40606418328086746,0.00203305351521511,0.012067156348373556,0.0037600559636236444,0.5760755508919203,19155,Iowa,IA
2217,Potter,Pennsylvania,59642.1640625,6588.0,8688.0,8688.0,12024.0,12024.0,7056.0,8688.0,8688.0,12024.0,12024.0,8688.0,50954.1640625,Pennsylvania,Potter,9064,0.19042365401588704,0.0,0.010922330097087379,0.0,0.7986540158870256,42105,Pennsylvania,PA
2218,Potter,South Dakota,68638.1875,6108.0,8724.0,8724.0,11352.0,11352.0,6624.0,8724.0,8724.0,11352.0,11352.0,8724.0,59914.1875,South Dakota,Potter,1380,0.1644927536231884,0.0,0.010144927536231883,0.0,0.8253623188405798,46107,South Dakota,SD
2219,Potter,Texas,54113.734375,7114.06416,10246.96728,10246.96728,13979.3052,13979.3052,7973.63376,10246.96728,10246.96728,13979.3052,13979.3052,10246.96728,43866.767095,Texas,Potter,33337,0.2975972643009269,0.0037795842457329695,0.013618501964783874,0.0004799472058073612,0.6845247022827489,48375,Texas,TX
2220,Powder River,Montana,63172.390625,6168.0,8808.0,8808.0,12216.0,12216.0,6684.0,8808.0,8808.0,12216.0,12216.0,8808.0,54364.390625,Montana,Powder River,1136,0.13556338028169015,0.0,0.01056338028169014,0.0,0.8538732394366197,30075,Montana,MT
2221,Powell,Kentucky,54669.24609375,6852.0,8316.0,8316.0,10692.0,10692.0,6900.0,8316.0,8316.0,10692.0,10692.0,8316.0,46353.24609375,Kentucky,Powell,5505,0.2483197093551317,0.0,0.012170753860127156,0.005449591280653951,0.7340599455040872,21197,Kentucky,KY
2222,Powell,Montana,69766.671875,6168.0,8808.0,8808.0,10956.0,10956.0,6684.0,8808.0,8808.0,10956.0,10956.0,8808.0,60958.671875,Montana,Powell,3179,0.23655237496067946,0.0,0.022648631645171436,0.0,0.7407989933941491,30077,Montana,MT
2223,Power,Idaho,61492.50390625,7368.0,9768.0,9768.0,12744.0,12744.0,7416.0,9768.0,9768.0,12744.0,12744.0,9768.0,51724.50390625,Idaho,Power,3074,0.2813923227065712,0.0,0.013337670787247886,0.016916070266753416,0.6883539362394274,16077,Idaho,ID
2224,Poweshiek,Iowa,76504.703125,6660.0,9180.0,9180.0,12288.0,12288.0,7068.0,9180.0,9180.0,12288.0,12288.0,9180.0,67324.703125,Iowa,Poweshiek,10140,0.42465483234714,0.002564102564102564,0.008875739644970414,0.004437869822485207,0.5594674556213017,19157,Iowa,IA
2225,Powhatan,Virginia,102904.3984375,10482.9924,12277.6644,12277.6644,16236.498,16236.498,10768.02828,12277.6644,12277.6644,16236.498,16236.498,12277.6644,90626.7340375,Virginia,Powhatan,19733,0.2695991486342675,0.0,0.016267166675112757,0.0018750316728323114,0.7122586530177875,51145,Virginia,VA
2226,Prairie,Arkansas,57522.796875,5748.0,7848.0,7848.0,9756.0,9756.0,5952.0,7848.0,7848.0,9756.0,9756.0,7848.0,49674.796875,Arkansas,Prairie,3495,0.1871244635193133,0.0008583690987124463,0.004577968526466381,0.010300429184549357,0.7971387696709585,05117,Arkansas,AR
2227,Prairie,Montana,63932.2421875,7692.0,10980.0,10980.0,14964.0,14964.0,8400.0,10980.0,10980.0,14964.0,14964.0,10980.0,52952.2421875,Montana,Prairie,744,0.1693548387096774,0.0,0.020161290322580645,0.0,0.8104838709677419,30079,Montana,MT
2228,Pratt,Kansas,67682.2109375,6636.0,8784.0,8784.0,12000.0,12000.0,6948.0,8784.0,8784.0,12000.0,12000.0,8784.0,58898.2109375,Kansas,Pratt,4137,0.22552574329224076,0.0,0.023205221174764323,0.0,0.751269035532995,20151,Kansas,KS
2229,Preble,Ohio,73015.546875,6816.0,9048.0,9048.0,12324.0,12324.0,6864.0,9048.0,9048.0,12324.0,12324.0,9048.0,63967.546875,Ohio,Preble,21809,0.20601586500985833,0.0,0.01114218900453941,0.002338484112063827,0.7805034618735385,39135,Ohio,OH
2230,Prentiss,Mississippi,51666.8046875,5568.0,8208.0,8208.0,11088.0,11088.0,6348.0,8208.0,8208.0,11088.0,11088.0,8208.0,43458.8046875,Mississippi,Prentiss,10644,0.20227358136039084,0.0005636978579481398,0.006576475009394964,0.004227733934611048,0.786358511837655,28117,Mississippi,MS
2231,Presidio,Texas,34313.4453125,6456.0,8808.0,8808.0,12600.0,12600.0,6984.0,8808.0,8808.0,12600.0,12600.0,8808.0,25505.4453125,Texas,Presidio,2217,0.6599007668019846,0.005412719891745603,0.009472259810554804,0.0,0.3252142534957149,48377,Texas,TX
2232,Presque Isle,Michigan,59858.82421875,6036.0,8808.0,8808.0,12156.0,12156.0,6936.0,8808.0,8808.0,12156.0,12156.0,8808.0,51050.82421875,Michigan,Presque Isle,8344,0.34887344199424736,0.0005992329817833174,0.008389261744966443,0.0019175455417066154,0.6402205177372963,26141,Michigan,MI
2233,Preston,West Virginia,67385.4609375,6978.81588,8451.14064,8451.14064,11425.23492,11425.23492,7018.07808,8451.14064,8451.14064,11425.23492,11425.23492,8451.14064,58934.3202975,West Virginia,Preston,14572,0.21706011528959648,0.003568487510293714,0.011460334888827889,0.0,0.7679110623112819,54077,West Virginia,WV
2234,Price,Wisconsin,61428.83984375,6636.0,8808.0,8808.0,11904.0,11904.0,6684.0,8808.0,8808.0,11904.0,11904.0,8808.0,52620.83984375,Wisconsin,Price,8546,0.3547858647320384,0.00011701380762930026,0.011467353147671425,0.0024572899602153054,0.6311724783524456,55099,Wisconsin,WI
2235,Prince Edward,Virginia,64415.87890625,7116.0,10572.0,10572.0,13152.0,13152.0,8016.0,10572.0,10572.0,13152.0,13152.0,10572.0,53843.87890625,Virginia,Prince Edward,9575,0.5193733681462142,0.0,0.014203655352480417,0.003342036553524804,0.46308093994778066,51147,Virginia,VA
2236,Prince George,Virginia,88286.5,14312.4936,16762.77,16762.77,22167.7896,22167.7896,14701.6548,16762.77,16762.77,22167.7896,22167.7896,16762.77,71523.73,Virginia,Prince George,17439,0.40730546476288776,0.0,0.011181833820746603,0.0021790240266070303,0.5793336773897586,51149,Virginia,VA
2237,Prince William,Virginia,121311.28125,18499.8192,21581.0856,21581.0856,27670.254,27670.254,18927.774,21581.0856,21581.0856,27670.254,27670.254,21581.0856,99730.19565000001,Virginia,Prince William,228267,0.6258591912102932,0.0,0.014202666176013177,0.004117984640793456,0.3558201579729002,51153,Virginia,VA
2238,Providence,Rhode Island,77648.5859375,10046.6184,13600.8468,13600.8468,16918.1268,16918.1268,11314.29348,13600.8468,13600.8468,16918.1268,16918.1268,13600.8468,64047.7391375,Rhode Island,Providence,272667,0.6051777442814862,0.0,0.008402190217371373,0.01031661330487371,0.37610345219626873,44007,Rhode Island,RI
2239,Prowers,Colorado,50958.296875,7476.0,9276.0,9276.0,11532.0,11532.0,7524.0,9276.0,9276.0,11532.0,11532.0,9276.0,41682.296875,Colorado,Prowers,5561,0.2621830606006114,0.0016184139543247618,0.007013127135407301,0.008451717317029312,0.7207336809926272,08099,Colorado,CO
2240,Pueblo,Colorado,61752.29296875,7572.0,10032.0,10032.0,13416.0,13416.0,7608.0,10032.0,10032.0,13416.0,13416.0,10032.0,51720.29296875,Colorado,Pueblo,88301,0.495713525328139,0.002321604511840183,0.013589880069308388,0.009875312850364096,0.47849967724034836,08101,Colorado,CO
2241,Pulaski,Arkansas,69916.5859375,8578.03272,10374.28788,10374.28788,13930.1376,13930.1376,8981.2734,10374.28788,10374.28788,13930.1376,13930.1376,10374.28788,59542.2980575,Arkansas,Pulaski,169956,0.5998434889030102,0.0025889053637412037,0.009814304878909835,0.013026901080279601,0.3747263997740592,05119,Arkansas,AR
2242,Pulaski,Georgia,56908.75390625,6120.0,7776.0,7776.0,11124.0,11124.0,6816.0,7776.0,7776.0,11124.0,11124.0,7776.0,49132.75390625,Georgia,Pulaski,4059,0.29982754372998277,0.0,0.009115545700911555,0.0,0.6910569105691057,13235,Georgia,GA
2243,Pulaski,Illinois,48829.6875,7200.0,8400.0,8400.0,12024.0,12024.0,7368.0,8400.0,8400.0,12024.0,12024.0,8400.0,40429.6875,Illinois,Pulaski,2624,0.3395579268292683,0.0026676829268292685,0.008765243902439025,0.001524390243902439,0.647484756097561,17153,Illinois,IL
2244,Pulaski,Indiana,59798.2421875,6144.0,8784.0,8784.0,11184.0,11184.0,7140.0,8784.0,8784.0,11184.0,11184.0,8784.0,51014.2421875,Indiana,Pulaski,5806,0.2519807096107475,0.0,0.01670685497760937,0.0,0.7313124354116431,18131,Indiana,IN
2245,Pulaski,Kentucky,54804.78515625,5520.0,8364.0,8364.0,10896.0,10896.0,6348.0,8364.0,8364.0,10896.0,10896.0,8364.0,46440.78515625,Kentucky,Pulaski,31537,0.17959856676285,0.0,0.01024193804103117,0.0034562577290167106,0.8067032374671022,21199,Kentucky,KY
2246,Pulaski,Missouri,66286.7578125,6552.0,9492.0,9492.0,13584.0,13584.0,7800.0,9492.0,9492.0,13584.0,13584.0,9492.0,56794.7578125,Missouri,Pulaski,14414,0.2594699597613431,0.002497571805189399,0.019841820452338003,0.0015956708755376716,0.7165949771055918,29169,Missouri,MO
2247,Pulaski,Virginia,65894.5078125,7416.0,8652.0,8652.0,12060.0,12060.0,7572.0,8652.0,8652.0,12060.0,12060.0,8652.0,57242.5078125,Virginia,Pulaski,17386,0.28327389853905444,0.0,0.01581732428390659,0.003393535028183596,0.6975152421488554,51155,Virginia,VA
2248,Pushmataha,Oklahoma,49416.00390625,5760.0,8736.0,8736.0,11640.0,11640.0,6804.0,8736.0,8736.0,11640.0,11640.0,8736.0,40680.00390625,Oklahoma,Pushmataha,4739,0.1409580080185693,0.0,0.006963494408102976,0.0046423296054019835,0.8474361679679258,40127,Oklahoma,OK
