,"('total_cost', '1p0c')","('total_cost', '1p1c')","('total_cost', '1p2c')","('total_cost', '1p3c')","('total_cost', '1p4c')","('total_cost', '2p0c')","('total_cost', '2p1c')","('total_cost', '2p2c')","('total_cost', '2p3c')","('total_cost', '2p4c')",county_name,noHS,HS,someCol,Col
133,34785.1464,49726.3296,60797.1972,73540.272,79127.244,46125.2544,61664.4612,71967.6504,84193.4532,89342.9292,Barnes ,5.174234424498416,30.93980992608237,34.63569165786694,29.25026399155227
134,47391.5628,83001.24,105247.2192,128865.804,135934.032,64010.76,95567.742,116947.5588,138263.124,146524.128,Barnstable ,4.315068493150685,22.24679991017292,28.56388951268807,44.87424208398833
135,33329.9292,42267.7152,50057.1912,60356.226,64182.2232,43649.256,53537.8356,59981.754,69463.0896,73673.49,Barnwell ,18.55788566503878,36.51249640907785,30.96811261131859,13.96150531456478
136,33266.9124,47223.4452,57802.9044,69886.9632,75093.4572,45260.3004,58737.5916,68601.3804,80448.2808,85131.4572,Barren ,15.75580632462932,43.0816165857499,23.9929143157066,17.16966277391418
137,35874.894,54752.0328,70334.4612,86175.8088,92603.3556,48955.6992,68739.6324,82614.5388,96612.6684,103290.1404,Barron ,9.476995674400314,35.68468495719774,34.24483499198403,20.59348437641792
138,41581.9956,57429.3456,68061.3636,81658.014,86997.5568,54045.0408,69462.774,79129.6176,91033.6404,96516.726,Barrow ,12.27639424763241,34.41636360279865,32.45398659750042,20.85325555206852
139,34460.3334,48518.7684,62250.067200000005,75760.1898,80872.863,45367.2126,60228.0288,72581.745,85128.3168,90085.43280000001,Barry ,6.574902500573526,35.75131910988759,33.58568479008947,24.08809359944942
140,34460.3334,48518.7684,62250.067200000005,75760.1898,80872.863,45367.2126,60228.0288,72581.745,85128.3168,90085.43280000001,Barry ,14.89064872184153,41.36063353986295,28.83755282918222,14.91116490911329
141,37533.1284,56553.726,73946.4492,89878.1136,95162.0856,48815.0184,69142.7172,84694.8636,98814.9732,104293.7928,Bartholomew ,8.401672438853698,30.35871301164606,26.02149765822671,35.21811689127353
142,34471.248,48308.6748,58080.864,70499.61,76157.3436,47662.977,61155.7182,70597.2684,81983.50200000001,87511.3212,Barton ,11.34588883785025,30.76481396417088,37.02342673403767,20.8658704639412
143,34471.248,48308.6748,58080.864,70499.61,76157.3436,47662.977,61155.7182,70597.2684,81983.50200000001,87511.3212,Barton ,12.32569721115538,40.66235059760957,27.50249003984064,19.50946215139442
144,40502.9796,55893.8964,66221.3964,79339.3356,84553.0548,53169.984,68209.3008,77702.73,89226.516,94551.4632,Bartow ,13.44835244149571,36.87088804374983,29.89756544429947,19.78319407045499
145,41870.4996,60863.6544,73041.984,88916.1792,95485.752,56310.3924,73292.3784,84276.246,99213.9144,105031.1484,Bastrop ,15.64117401228019,31.31770984022889,29.90484456874659,23.13627157874433
146,35257.4796,51569.8824,65172.012,79565.982,86778.3636,48205.62,64887.7788,77721.6972,91310.6544,97876.7748,Bates ,11.94178267944314,48.17392876514192,25.89947568251673,13.98481287289821
147,34497.06,49726.7226,60309.269400000005,72486.8058,77401.4178,46883.004,61379.5518,71640.0846,82183.4856,87713.5518,Bath ,17.98287345385347,43.94624167459562,23.20409134157945,14.86679352997146
148,34497.06,49726.7226,60309.269400000005,72486.8058,77401.4178,46883.004,61379.5518,71640.0846,82183.4856,87713.5518,Bath ,14.84703059388123,37.79244151169766,28.73425314937013,18.62627474505099
149,33394.6344,47171.8152,57777.7848,69161.6256,74397.1344,45496.5552,58962.0348,68661.7152,78875.5668,85130.6016,Baxter ,11.345838069976,34.71011746873816,35.33851206265,18.60553239863584
150,34621.8138,51526.9392,65244.038400000005,81779.0892,87159.9756,47284.735799999995,63397.75199999999,76969.25940000001,91170.02040000001,96679.45019999999,Bay ,9.921141627779196,28.17000595887601,36.31431910168009,25.59453331166469
151,34621.8138,51526.9392,65244.038400000005,81779.0892,87159.9756,47284.735799999995,63397.75199999999,76969.25940000001,91170.02040000001,96679.45019999999,Bay ,8.902443886297492,34.03367486611118,36.7646081675504,20.29927308004093
152,36570.4428,54669.744,69973.3716,83733.1752,89844.1704,48131.364,67602.2928,81120.8316,93096.1524,99448.8168,Bayfield ,4.572031833685236,27.27789507877213,34.62725353256456,33.52281955497807
153,34644.5448,47351.874,56456.0388,70381.4004,75058.5348,48203.514,59478.0348,68709.492,80913.9312,86013.3804,Baylor ,16.04191858121725,37.64611043933898,26.64248286981056,19.66948810963321
154,34832.6988,48397.9068,61787.8596,76849.9392,82890.6324,48040.758,62977.2072,75071.6544,88821.6216,94982.0976,Beadle ,14.22715215818664,33.74326822602684,28.14886263162125,23.88071698416526
155,36917.9064,50332.3536,62791.3656,78988.98,84106.512,47665.4184,62316.522,74916.8208,88620.7032,93857.6892,Bear Lake ,6.890674458242025,37.52130508887266,36.49866082298514,19.08935962990017
156,40958.563200000004,56404.7544,67889.11200000001,83599.9422,90188.4138,54017.8098,69775.4766,80163.8466,94472.367,101308.8924,Beaufort ,12.31418608919068,31.97222731999755,35.34287636875268,20.37071022205909
157,40958.563200000004,56404.7544,67889.11200000001,83599.9422,90188.4138,54017.8098,69775.4766,80163.8466,94472.367,101308.8924,Beaufort ,6.602259193229817,22.03490135448029,29.01073375696289,42.352105695327
158,38062.8636,49684.3884,60754.3596,75185.25,81430.5588,51263.7888,63986.6304,73461.6624,86137.5348,92432.508,Beauregard Parish,12.50359534864609,38.99823314295106,30.20503759707441,18.29313391132843
159,35029.2608,51175.630800000006,66957.89839999999,81110.77759999999,86471.4084,47105.1944,63724.840000000004,78109.7032,90613.8848,96426.4372,Beaver ,15.12382075471698,32.37028301886792,31.0436320754717,21.4622641509434
160,35029.2608,51175.630800000006,66957.89839999999,81110.77759999999,86471.4084,47105.1944,63724.840000000004,78109.7032,90613.8848,96426.4372,Beaver ,5.451478435761439,36.74192658913597,31.90355700452533,25.90303797057726
161,35029.2608,51175.630800000006,66957.89839999999,81110.77759999999,86471.4084,47105.1944,63724.840000000004,78109.7032,90613.8848,96426.4372,Beaver ,9.26517571884984,27.52519046448759,36.44630130253134,26.76333251413124
162,36531.8472,52836.9372,69509.6724,83509.8576,89214.3396,49953.228,65924.232,80795.8536,92896.4064,98878.1016,Beaverhead ,5.464824120603015,28.06218592964824,33.33856783919598,33.13442211055276
163,33089.9292,49610.496,61602.0816,76074.8556,81937.2888,45960.36,62378.4492,72857.8476,85516.2768,91378.1256,Becker ,7.074290484140233,29.14023372287145,37.97996661101836,25.80550918196995
164,37050.5688,52325.2152,68855.1156,83123.0748,88846.728,49316.8248,66314.1852,81166.3596,93809.8248,99870.0708,Beckham ,14.79805927091529,38.93259900340939,31.60241279832153,14.66692892735379
165,35939.8848,51312.796800000004,63810.064000000006,77279.20120000001,82554.97439999999,47715.004799999995,63586.1464,75237.28120000001,86990.2128,92891.1172,Bedford ,10.53491572067423,49.70473569544777,23.98520811833505,15.77514046554294
166,35939.8848,51312.796800000004,63810.064000000006,77279.20120000001,82554.97439999999,47715.004799999995,63586.1464,75237.28120000001,86990.2128,92891.1172,Bedford ,16.21949370926179,41.76747006214946,24.04426254358042,17.96877368500834
167,35939.8848,51312.796800000004,63810.064000000006,77279.20120000001,82554.97439999999,47715.004799999995,63586.1464,75237.28120000001,86990.2128,92891.1172,Bedford ,7.668893063382731,29.76414109789188,31.6026577610798,30.96430807764559
168,36633.012,50412.756,59867.5776,74427.978,79989.732,48205.614,62596.3944,71375.742,85535.004,90587.478,Bee ,20.96033011347651,32.39238488230329,34.78852105411235,11.85876395010785
169,37000.9776,56776.8696,68948.2032,85084.9272,90449.8764,50201.6196,68320.1952,79399.494,93680.8008,100113.4572,Belknap ,6.450592551980093,29.25435451899962,33.08801821939185,31.20703470962845
170,32665.7208,46539.0318,56809.4646,70039.9044,74437.75200000001,44619.958199999994,58178.8416,68065.872,80010.49799999999,85085.5608,Bell ,24.67878226646603,42.07662923949531,23.3070957286723,9.937492765366363
171,32665.7208,46539.0318,56809.4646,70039.9044,74437.75200000001,44619.958199999994,58178.8416,68065.872,80010.49799999999,85085.5608,Bell ,8.897628229068705,25.94369125131053,38.60708516507004,26.55159535455073
172,32052.108,48601.98,60477.9672,73276.002,77923.9392,43082.0652,59893.98,71855.4672,82817.3256,87787.1832,Belmont ,8.476603681777634,46.18846808855729,29.33460384397048,16.00032438569459
173,32823.7848,49309.0488,60682.5528,74220.2748,79326.6036,44552.514,61472.52,71471.3736,83324.748,88627.6344,Beltrami ,7.038226677491087,27.57756521125269,34.97229183579825,30.41191627545798
174,34608.018,45740.3352,54301.9692,65375.52,70095.8316,46152.4224,58121.004,65852.0856,76031.748,81104.1972,Ben Hill ,16.22788088044885,50.03021148036254,22.80535174794993,10.93655589123867
175,35552.394,51391.4292,64353.3168,81754.8456,87168.228,48006.0996,63435.2172,76380.75,91098.6096,96732.3276,Benewah ,14.19039145907473,36.29893238434164,31.30189798339265,18.20877817319099
176,37305.2376,52625.7192,67094.7252,80571.9432,87747.516,54332.5728,68908.7172,81846.1404,93961.3824,101206.758,Bennett ,11.75128351397604,30.63320022818026,37.42156303479749,20.19395322304621
177,39891.0024,62296.0308,72824.6304,86194.3944,89058.9492,55985.3784,76738.6704,85307.3784,96945.6792,100286.766,Bennington ,5.993453478309943,27.42390609127507,28.08232062906806,38.50031980134693
178,37165.3128,50325.984,61158.6324,72154.8924,77356.2252,48255.0,61792.23,71874.3696,82469.502,87309.5508,Benson ,13.36662749706228,29.37720329024677,37.80846063454759,19.44770857814336
179,37385.6604,51739.4652,62750.3784,74284.5528,78864.2868,47765.5548,63877.4712,73428.48,83509.6752,88415.8764,Bent ,12.91602380427595,48.55631474542649,24.31121886709279,14.21644258320476
180,35562.62893333333,53136.9728,66745.2176,82620.87493333333,88320.89653333333,48541.0648,65535.065866666664,77890.79813333334,92082.02413333333,98145.98866666667,Benton ,10.28597987751531,29.36078302712161,25.78904199475065,34.56419510061242
181,35562.62893333333,53136.9728,66745.2176,82620.87493333333,88320.89653333333,48541.0648,65535.065866666664,77890.79813333334,92082.02413333333,98145.98866666667,Benton ,11.57589209492915,40.22537135052075,30.68123612771043,17.51750042683968
182,35562.62893333333,53136.9728,66745.2176,82620.87493333333,88320.89653333333,48541.0648,65535.065866666664,77890.79813333334,92082.02413333333,98145.98866666667,Benton ,5.768690670111779,36.94882884907038,35.64567769477055,21.6368027860473
183,35562.62893333333,53136.9728,66745.2176,82620.87493333333,88320.89653333333,48541.0648,65535.065866666664,77890.79813333334,92082.02413333333,98145.98866666667,Benton ,8.704961606615475,28.82826343768458,39.6079444772593,22.85883047844064
184,35562.62893333333,53136.9728,66745.2176,82620.87493333333,88320.89653333333,48541.0648,65535.065866666664,77890.79813333334,92082.02413333333,98145.98866666667,Benton ,25.60997650460871,31.84529188505332,33.25501536237122,9.289716247966744
185,35562.62893333333,53136.9728,66745.2176,82620.87493333333,88320.89653333333,48541.0648,65535.065866666664,77890.79813333334,92082.02413333333,98145.98866666667,Benton ,13.04696372503173,40.51706860845748,32.15979691362148,14.27617075288931
186,35562.62893333333,53136.9728,66745.2176,82620.87493333333,88320.89653333333,48541.0648,65535.065866666664,77890.79813333334,92082.02413333333,98145.98866666667,Benton ,3.706522303128838,14.44730788522407,28.48297213622291,53.36319767542418
187,35562.62893333333,53136.9728,66745.2176,82620.87493333333,88320.89653333333,48541.0648,65535.065866666664,77890.79813333334,92082.02413333333,98145.98866666667,Benton ,15.24267599475295,48.38653257542632,24.30257979886314,12.06821163095759
188,35562.62893333333,53136.9728,66745.2176,82620.87493333333,88320.89653333333,48541.0648,65535.065866666664,77890.79813333334,92082.02413333333,98145.98866666667,Benton ,9.694542114337773,23.17549711256842,35.00154347711513,32.12841729597868
189,34981.0428,51876.006,66021.3048,79662.8844,84188.0328,46721.3112,62987.988,76922.016,88240.02,92891.736,Benzie ,7.020775011050538,28.96714306762929,31.20671872697805,32.80536319434212
190,47566.2036,78570.3924,99241.8864,123159.744,130650.696,65091.6096,91084.8048,110623.02,132209.436,140325.6,Bergen ,7.102287499647152,21.37505515582542,20.29169817543787,51.23095916908957
191,41619.4356,60563.382,75569.9478,92651.2824,99212.982,56016.0942,74516.247,88001.1066,103358.0886,110596.4382,Berkeley ,10.43281696695698,29.43554284954458,32.81297786051459,27.31866232298384
192,41619.4356,60563.382,75569.9478,92651.2824,99212.982,56016.0942,74516.247,88001.1066,103358.0886,110596.4382,Berkeley ,9.606384908398331,37.25255456799081,29.74061309631779,23.40044742729306
193,35269.992,58211.256,75487.272,91189.7112,97419.5856,50677.4064,71412.2232,87284.5368,101208.8436,107664.27,Berks ,12.45221002833017,36.54316912836592,25.11517726985175,25.88944357345216
194,39572.5044,66548.9352,85151.5776,103165.5816,110331.738,53915.2848,79156.9572,95473.3884,112599.0588,119358.246,Berkshire ,6.957060497547965,29.20180200993416,27.77258550621147,36.06855198630641
195,31145.3964,50495.0388,63818.52,80454.3516,85187.3316,43722.2928,62075.4024,74052.5856,88971.9312,93829.5588,Bernalillo ,9.713680243872739,22.40869191840432,31.52871208447533,36.34891575324761
196,34534.125,48896.0508,61857.5682,75548.15040000001,80592.3018,45945.006,61277.508,72961.122,85265.1534,90567.6678,Berrien ,19.41654710664753,40.70620117965885,26.84520962856687,13.03204208512673
197,34534.125,48896.0508,61857.5682,75548.15040000001,80592.3018,45945.006,61277.508,72961.122,85265.1534,90567.6678,Berrien ,9.230313630768947,28.01299314250812,33.76828895860518,28.98840426811775
198,36449.388,51332.268,62277.978,74638.5,80473.3824,48900.3756,64579.5348,74767.2252,85741.0608,92496.9552,Bertie ,19.83751846381093,36.85376661742984,28.34564254062039,14.96307237813885
199,44635.7604,72593.4672,91846.014,112479.5856,118854.1992,62390.3676,85417.7928,103366.5708,121653.348,128471.652,Bethel Census Area,18.03491271820449,46.62344139650873,22.61346633416459,12.7281795511222
200,33664.6548,51772.4412,62717.1684,76355.766,80765.3436,46416.9144,63047.1744,72796.23,85235.1324,89709.6036,Bexar ,14.62809859193477,24.38728010465677,30.99268325296146,29.991938050447
201,35550.4236,50682.091799999995,64227.3018,78048.5832,83617.99799999999,49777.7376,63852.0234,76217.29680000001,88555.82519999999,94806.70259999999,Bibb ,19.46191692096905,43.9185402005356,24.70573581615495,11.91380706234041
202,35550.4236,50682.091799999995,64227.3018,78048.5832,83617.99799999999,49777.7376,63852.0234,76217.29680000001,88555.82519999999,94806.70259999999,Bibb ,13.60984841094875,30.69922156973682,30.15978305402189,25.53114696529255
203,36692.5776,48872.8884,58776.3396,72963.984,78783.24,50519.49,61994.976,71043.522,83629.4532,90402.4104,Bienville Parish,13.48570190641248,47.95277296360485,26.06152512998267,12.5
204,38190.9978,55899.1992,74706.45120000001,90155.57519999999,96350.871,51668.133,69668.6514,86781.55979999999,100361.57819999999,107151.363,Big Horn ,10.60483870967742,33.88440860215054,36.06182795698925,19.4489247311828
205,38190.9978,55899.1992,74706.45120000001,90155.57519999999,96350.871,51668.133,69668.6514,86781.55979999999,100361.57819999999,107151.363,Big Horn ,11.27277327935223,27.46710526315789,41.43471659919029,19.8254048582996
206,33901.6284,50763.48,63170.2212,79655.754,86136.4692,46571.2092,64006.494,74893.0776,89207.478,95660.76,Big Stone ,8.054589242708055,38.64062081883864,33.18169654803318,20.12309339042012
207,38015.7396,53731.5708,65481.9432,80759.9124,87136.734,49328.6484,65533.014,76335.6444,90720.6624,96424.3764,Billings ,5.833333333333333,37.83333333333334,29.66666666666667,26.66666666666667
208,35513.9472,48854.0592,61166.274,77164.4712,81957.0756,45985.146,60578.6076,72989.7012,86692.0248,91613.988,Bingham ,10.67450925797021,33.55840178198524,36.19657524711123,19.57051371293332
209,33172.2156,54000.9492,65824.482,80506.8696,86096.772,46265.484,65682.6156,76607.0388,89263.8696,94772.5956,Black Hawk ,7.887973798395868,29.71228439259374,32.87034270072557,29.52939910828482
210,32585.7804,47530.0692,60107.976,73012.5816,77284.8984,45509.7828,59130.9204,71793.3108,82869.3576,87431.5728,Blackford ,9.12170053725765,49.46274234991824,27.16654987152535,14.24900724129876
211,35655.1728,50663.2908,61617.1236,75810.516,81643.02,48048.24,63851.9064,74033.022,86740.98,93481.6116,Bladen ,15.01581101190476,32.39397321428572,34.88653273809524,17.70368303571428
212,38473.8819,55530.1143,72522.3705,89891.0232,96705.2112,52745.808300000004,69662.5122,85147.4883,100677.0981,107642.9589,Blaine ,9.975253358472779,24.12797548904077,23.45038887579543,42.44638227669102
213,38473.8819,55530.1143,72522.3705,89891.0232,96705.2112,52745.808300000004,69662.5122,85147.4883,100677.0981,107642.9589,Blaine ,9.31662331520454,26.64932608181603,39.3473634428943,24.68668716008513
214,38473.8819,55530.1143,72522.3705,89891.0232,96705.2112,52745.808300000004,69662.5122,85147.4883,100677.0981,107642.9589,Blaine ,7.958477508650519,36.33217993079585,32.8719723183391,22.83737024221453
215,38473.8819,55530.1143,72522.3705,89891.0232,96705.2112,52745.808300000004,69662.5122,85147.4883,100677.0981,107642.9589,Blaine ,17.0064801643749,35.18255097202466,30.93093093093093,16.88003793266951
216,32145.126,50208.8256,65135.2032,77648.8188,81930.2808,43496.6544,61445.4204,74991.8676,86038.3188,90514.6116,Blair ,7.620437295689256,44.48855859830104,24.68017238453969,23.21083172147002
217,37595.8656,52387.3944,61908.4272,73479.99,78472.6872,50448.1464,64701.024,73504.5816,83932.6056,89997.1464,Blanco ,9.847961299239806,28.71458189357291,35.69454042847271,25.74291637871458
218,34542.4692,51105.5328,61604.3208,75557.2788,80739.5856,47571.252,62910.6792,73490.2788,85244.6952,90602.3148,Bland ,11.09308456702494,45.16325288988035,30.39951328330968,13.34414925978503
219,34722.87,47022.3804,55729.764,66998.742,72724.9104,46343.2884,59270.6076,67195.4352,78321.6216,83620.1832,Bleckley ,12.4235006119951,34.79804161566707,36.81762545899632,15.96083231334149
220,34394.376,47318.4876,56854.4652,69815.4732,74798.1504,46698.6264,59542.8804,68300.8296,80218.494,86518.5876,Bledsoe ,23.44497607655502,43.31852358168148,22.13773069036227,11.09876965140123
221,35792.605800000005,51145.2126,64772.4582,78665.46059999999,84405.8586,49180.7844,64528.8486,76668.012,89055.52739999999,95038.49100000001,Blount ,16.35192288777417,35.1234385757844,33.62102881872725,14.90360971771417
